driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Brad Keselowski,1816,Frd,6,24,19,118.080,16.250,RFK Racing,False,False,18,2,green
Carson Hocevar,4326,Chv,77,214,2,118.080,16.250,Spire Motorsports,False,False,12,7,green
Cole Custer,4104,Frd,41,19,37,118.065,16.252,Haas Factory Team,False,False,26,33,green
William Byron,4184,Chv,24,6,7,118.065,16.252,Hendrick Motorsports,True,False,7,12,green
Carson Hocevar,4326,Chv,77,15,9,118.051,16.254,Spire Motorsports,False,False,12,7,green
Ty Dillon,4013,Chv,10,4,34,118.044,16.255,Kaulig Racing,False,False,37,27,green
Alex Bowman,4045,Chv,48,23,14,118.044,16.255,Hendrick Motorsports,True,False,15,8,green
Brad Keselowski,1816,Frd,6,21,19,118.036,16.256,RFK Racing,False,False,18,2,green
Tyler Reddick,4065,Tyt,45,22,16,118.036,16.256,23XI Racing,True,False,14,15,green
Chris Buescher,3989,Frd,17,20,20,118.029,16.257,RFK Racing,False,False,21,11,green
Justin Haley,4172,Chv,7,17,17,118.029,16.257,Spire Motorsports,False,False,17,13,green
Alex Bowman,4045,Chv,48,12,14,118.029,16.257,Hendrick Motorsports,True,False,15,8,green
Ty Gibbs,4368,Tyt,54,476,17,118.022,16.258,Joe Gibbs Racing,False,False,4,10,green
Riley Herbst,4269,Tyt,35,27,23,118.022,16.258,23XI Racing,False,False,29,18,green
Austin Dillon,3873,Chv,3,3,23,118.015,16.259,Richard Childress Racing,True,False,23,28,green
Ross Chastain,4001,Chv,1,13,11,118.000,16.261,Trackhouse Racing,True,False,13,19,green
Denny Hamlin,1361,Tyt,11,12,13,118.000,16.261,Joe Gibbs Racing,True,False,6,31,green
Denny Hamlin,1361,Tyt,11,18,13,117.986,16.263,Joe Gibbs Racing,True,False,6,31,green
Ross Chastain,4001,Chv,1,7,12,117.986,16.263,Trackhouse Racing,True,False,13,19,green
John Hunter Nemechek,4092,Tyt,42,19,18,117.978,16.264,Legacy Motor Club,False,False,19,14,green
Zane Smith,4272,Frd,38,21,21,117.978,16.264,Front Row Motorsports,False,False,24,3,green
Christopher Bell,4153,Tyt,20,6,13,117.978,16.264,Joe Gibbs Racing,True,False,9,1,green
AJ Allmendinger,3774,Chv,16,30,37,117.971,16.265,Kaulig Racing,False,False,1,36,green
Riley Herbst,4269,Tyt,35,26,23,117.971,16.265,23XI Racing,False,False,29,18,green
Christopher Bell,4153,Tyt,20,24,12,117.964,16.266,Joe Gibbs Racing,True,False,9,1,green
Ricky Stenhouse Jr.,3888,Chv,47,11,10,117.964,16.266,HYAK Motorsports,False,False,11,22,green
Ryan Preece,4070,Frd,60,30,39,117.964,16.266,RFK Racing,False,False,20,21,green
Carson Hocevar,4326,Chv,77,4,10,117.964,16.266,Spire Motorsports,False,False,12,7,green
Alex Bowman,4045,Chv,48,19,14,117.964,16.266,Hendrick Motorsports,True,False,15,8,green
AJ Allmendinger,3774,Chv,16,22,1,117.957,16.267,Kaulig Racing,False,False,1,36,green
Ryan Blaney,4023,Frd,12,25,2,117.949,16.268,Team Penske,True,False,2,4,green
Bubba Wallace,4025,Tyt,23,23,5,117.949,16.268,23XI Racing,True,False,8,34,green
Kyle Larson,4030,Chv,5,10,6,117.949,16.268,Hendrick Motorsports,True,False,5,32,green
Tyler Reddick,4065,Tyt,45,16,16,117.949,16.268,23XI Racing,True,False,14,15,green
Alex Bowman,4045,Chv,48,17,14,117.942,16.269,Hendrick Motorsports,True,False,15,8,green
Denny Hamlin,1361,Tyt,11,23,13,117.942,16.269,Joe Gibbs Racing,True,False,6,31,green
John Hunter Nemechek,4092,Tyt,42,22,18,117.935,16.270,Legacy Motor Club,False,False,19,14,green
Carson Hocevar,4326,Chv,77,11,9,117.935,16.270,Spire Motorsports,False,False,12,7,green
Chris Buescher,3989,Frd,17,17,20,117.920,16.272,RFK Racing,False,False,21,11,green
Corey Heim,4387,Tyt,67,12,34,117.920,16.272,23XI Racing,False,True,38,6,green
Todd Gilliland,4231,Frd,34,18,35,117.913,16.273,Front Row Motorsports,False,False,36,24,green
Christopher Bell,4153,Tyt,20,498,1,117.899,16.275,Joe Gibbs Racing,True,False,9,1,green
Brad Keselowski,1816,Frd,6,3,18,117.899,16.275,RFK Racing,False,False,18,2,green
Christopher Bell,4153,Tyt,20,21,12,117.891,16.276,Joe Gibbs Racing,True,False,9,1,green
Ross Chastain,4001,Chv,1,23,11,117.891,16.276,Trackhouse Racing,True,False,13,19,green
Austin Cindric,4180,Frd,2,19,4,117.884,16.277,Team Penske,True,False,3,30,green
Chase Elliott,4062,Chv,9,23,15,117.884,16.277,Hendrick Motorsports,True,False,16,38,green
Cole Custer,4104,Frd,41,18,37,117.870,16.279,Haas Factory Team,False,False,26,33,green
Michael McDowell,3832,Chv,71,3,25,117.862,16.280,Spire Motorsports,False,False,25,17,green
Alex Bowman,4045,Chv,48,20,14,117.855,16.281,Hendrick Motorsports,True,False,15,8,green
Christopher Bell,4153,Tyt,20,5,13,117.855,16.281,Joe Gibbs Racing,True,False,9,1,green
Chris Buescher,3989,Frd,17,2,21,117.848,16.282,RFK Racing,False,False,21,11,green
John Hunter Nemechek,4092,Tyt,42,21,18,117.848,16.282,Legacy Motor Club,False,False,19,14,green
Justin Haley,4172,Chv,7,23,17,117.841,16.283,Spire Motorsports,False,False,17,13,green
Zane Smith,4272,Frd,38,3,22,117.841,16.283,Front Row Motorsports,False,False,24,3,green
Chase Elliott,4062,Chv,9,25,15,117.841,16.283,Hendrick Motorsports,True,False,16,38,green
Brad Keselowski,1816,Frd,6,248,4,117.819,16.286,RFK Racing,False,False,18,2,green
Chad Finchum,4232,Frd,66,4,36,117.819,16.286,Garage 66,False,False,39,35,green
Erik Jones,4059,Tyt,43,25,22,117.819,16.286,Legacy Motor Club,False,False,27,20,green
Alex Bowman,4045,Chv,48,24,14,117.812,16.287,Hendrick Motorsports,True,False,15,8,green
Erik Jones,4059,Tyt,43,477,18,117.812,16.287,Legacy Motor Club,False,False,27,20,green
Christopher Bell,4153,Tyt,20,15,12,117.805,16.288,Joe Gibbs Racing,True,False,9,1,green
William Byron,4184,Chv,24,22,7,117.797,16.289,Hendrick Motorsports,True,False,7,12,green
Erik Jones,4059,Tyt,43,19,23,117.797,16.289,Legacy Motor Club,False,False,27,20,green
Tyler Reddick,4065,Tyt,45,23,16,117.790,16.290,23XI Racing,True,False,14,15,green
Brad Keselowski,1816,Frd,6,16,19,117.790,16.290,RFK Racing,False,False,18,2,green
Tyler Reddick,4065,Tyt,45,25,16,117.790,16.290,23XI Racing,True,False,14,15,green
Ty Gibbs,4368,Tyt,54,478,14,117.790,16.290,Joe Gibbs Racing,False,False,4,10,green
Erik Jones,4059,Tyt,43,3,26,117.783,16.291,Legacy Motor Club,False,False,27,20,green
Chase Elliott,4062,Chv,9,22,15,117.768,16.293,Hendrick Motorsports,True,False,16,38,green
Ross Chastain,4001,Chv,1,15,11,117.761,16.294,Trackhouse Racing,True,False,13,19,green
Brad Keselowski,1816,Frd,6,499,2,117.761,16.294,RFK Racing,False,False,18,2,green
John Hunter Nemechek,4092,Tyt,42,16,18,117.754,16.295,Legacy Motor Club,False,False,19,14,green
Austin Hill,4133,Chv,33,19,36,117.754,16.295,Richard Childress Racing,False,True,33,25,green
Zane Smith,4272,Frd,38,23,21,117.747,16.296,Front Row Motorsports,False,False,24,3,green
Chris Buescher,3989,Frd,17,18,20,117.725,16.299,RFK Racing,False,False,21,11,green
Denny Hamlin,1361,Tyt,11,24,13,117.718,16.300,Joe Gibbs Racing,True,False,6,31,green
Denny Hamlin,1361,Tyt,11,494,32,117.718,16.300,Joe Gibbs Racing,True,False,6,31,caution
Ross Chastain,4001,Chv,1,22,11,117.718,16.300,Trackhouse Racing,True,False,13,19,green
Zane Smith,4272,Frd,38,22,21,117.711,16.301,Front Row Motorsports,False,False,24,3,green
Ryan Blaney,4023,Frd,12,23,3,117.711,16.301,Team Penske,True,False,2,4,green
John Hunter Nemechek,4092,Tyt,42,23,18,117.711,16.301,Legacy Motor Club,False,False,19,14,green
Chase Elliott,4062,Chv,9,7,15,117.711,16.301,Hendrick Motorsports,True,False,16,38,green
Chase Elliott,4062,Chv,9,8,15,117.711,16.301,Hendrick Motorsports,True,False,16,38,green
Alex Bowman,4045,Chv,48,18,14,117.703,16.302,Hendrick Motorsports,True,False,15,8,green
Alex Bowman,4045,Chv,48,10,14,117.703,16.302,Hendrick Motorsports,True,False,15,8,green
Christopher Bell,4153,Tyt,20,7,13,117.696,16.303,Joe Gibbs Racing,True,False,9,1,green
Ricky Stenhouse Jr.,3888,Chv,47,6,11,117.689,16.304,HYAK Motorsports,False,False,11,22,green
Tyler Reddick,4065,Tyt,45,17,16,117.689,16.304,23XI Racing,True,False,14,15,green
John Hunter Nemechek,4092,Tyt,42,17,18,117.682,16.305,Legacy Motor Club,False,False,19,14,green
Brad Keselowski,1816,Frd,6,17,19,117.674,16.306,RFK Racing,False,False,18,2,green
Justin Haley,4172,Chv,7,15,17,117.674,16.306,Spire Motorsports,False,False,17,13,green
Ty Gibbs,4368,Tyt,54,20,2,117.667,16.307,Joe Gibbs Racing,False,False,4,10,green
Ty Gibbs,4368,Tyt,54,96,1,117.667,16.307,Joe Gibbs Racing,False,False,4,10,green
Chase Briscoe,4228,Tyt,19,2,31,117.667,16.307,Joe Gibbs Racing,True,False,31,9,green
Alex Bowman,4045,Chv,48,6,14,117.660,16.308,Hendrick Motorsports,True,False,15,8,green
Ricky Stenhouse Jr.,3888,Chv,47,113,10,117.638,16.311,HYAK Motorsports,False,False,11,22,green
Carson Hocevar,4326,Chv,77,23,9,117.638,16.311,Spire Motorsports,False,False,12,7,green
Chase Elliott,4062,Chv,9,15,15,117.638,16.311,Hendrick Motorsports,True,False,16,38,green
Chris Buescher,3989,Frd,17,24,20,117.631,16.312,RFK Racing,False,False,21,11,green
John Hunter Nemechek,4092,Tyt,42,2,20,117.624,16.313,Legacy Motor Club,False,False,19,14,green
Austin Dillon,3873,Chv,3,22,22,117.617,16.314,Richard Childress Racing,True,False,23,28,green
Chase Elliott,4062,Chv,9,17,15,117.617,16.314,Hendrick Motorsports,True,False,16,38,green
Brad Keselowski,1816,Frd,6,22,19,117.610,16.315,RFK Racing,False,False,18,2,green
Cole Custer,4104,Frd,41,20,37,117.602,16.316,Haas Factory Team,False,False,26,33,green
Chase Elliott,4062,Chv,9,11,15,117.602,16.316,Hendrick Motorsports,True,False,16,38,green
Ricky Stenhouse Jr.,3888,Chv,47,7,11,117.595,16.317,HYAK Motorsports,False,False,11,22,green
Alex Bowman,4045,Chv,48,4,14,117.588,16.318,Hendrick Motorsports,True,False,15,8,green
Ty Dillon,4013,Chv,10,23,30,117.588,16.318,Kaulig Racing,False,False,37,27,green
Chase Elliott,4062,Chv,9,20,15,117.588,16.318,Hendrick Motorsports,True,False,16,38,green
Denny Hamlin,1361,Tyt,11,17,13,117.581,16.319,Joe Gibbs Racing,True,False,6,31,green
John Hunter Nemechek,4092,Tyt,42,18,18,117.566,16.321,Legacy Motor Club,False,False,19,14,green
Daniel Suarez,4113,Chv,99,2,34,117.566,16.321,Trackhouse Racing,False,False,35,37,green
Ty Gibbs,4368,Tyt,54,483,11,117.559,16.322,Joe Gibbs Racing,False,False,4,10,green
Tyler Reddick,4065,Tyt,45,24,16,117.559,16.322,23XI Racing,True,False,14,15,green
Erik Jones,4059,Tyt,43,26,22,117.559,16.322,Legacy Motor Club,False,False,27,20,green
Ross Chastain,4001,Chv,1,8,11,117.552,16.323,Trackhouse Racing,True,False,13,19,green
Daniel Suarez,4113,Chv,99,4,32,117.552,16.323,Trackhouse Racing,False,False,35,37,green
Zane Smith,4272,Frd,38,20,21,117.545,16.324,Front Row Motorsports,False,False,24,3,green
Tyler Reddick,4065,Tyt,45,8,16,117.538,16.325,23XI Racing,True,False,14,15,green
Austin Cindric,4180,Frd,2,21,4,117.538,16.325,Team Penske,True,False,3,30,green
Chris Buescher,3989,Frd,17,23,20,117.538,16.325,RFK Racing,False,False,21,11,green
Ty Gibbs,4368,Tyt,54,27,1,117.530,16.326,Joe Gibbs Racing,False,False,4,10,green
Zane Smith,4272,Frd,38,17,21,117.530,16.326,Front Row Motorsports,False,False,24,3,green
Austin Hill,4133,Chv,33,18,36,117.530,16.326,Richard Childress Racing,False,True,33,25,green
Bubba Wallace,4025,Tyt,23,479,22,117.523,16.327,23XI Racing,True,False,8,34,green
Todd Gilliland,4231,Frd,34,17,35,117.516,16.328,Front Row Motorsports,False,False,36,24,green
Austin Dillon,3873,Chv,3,21,22,117.516,16.328,Richard Childress Racing,True,False,23,28,green
Alex Bowman,4045,Chv,48,8,14,117.516,16.328,Hendrick Motorsports,True,False,15,8,green
Chad Finchum,4232,Frd,66,447,34,117.509,16.329,Garage 66,False,False,39,35,green
Todd Gilliland,4231,Frd,34,19,35,117.509,16.329,Front Row Motorsports,False,False,36,24,green
AJ Allmendinger,3774,Chv,16,20,1,117.502,16.330,Kaulig Racing,False,False,1,36,green
Ty Gibbs,4368,Tyt,54,23,2,117.502,16.330,Joe Gibbs Racing,False,False,4,10,green
Alex Bowman,4045,Chv,48,7,14,117.494,16.331,Hendrick Motorsports,True,False,15,8,green
Zane Smith,4272,Frd,38,18,21,117.494,16.331,Front Row Motorsports,False,False,24,3,green
Chase Briscoe,4228,Tyt,19,485,11,117.494,16.331,Joe Gibbs Racing,True,False,31,9,green
Erik Jones,4059,Tyt,43,23,23,117.487,16.332,Legacy Motor Club,False,False,27,20,green
Austin Dillon,3873,Chv,3,18,22,117.487,16.332,Richard Childress Racing,True,False,23,28,green
Alex Bowman,4045,Chv,48,15,14,117.487,16.332,Hendrick Motorsports,True,False,15,8,green
Alex Bowman,4045,Chv,48,26,14,117.487,16.332,Hendrick Motorsports,True,False,15,8,green
Ross Chastain,4001,Chv,1,6,12,117.487,16.332,Trackhouse Racing,True,False,13,19,green
Christopher Bell,4153,Tyt,20,23,12,117.487,16.332,Joe Gibbs Racing,True,False,9,1,green
Ross Chastain,4001,Chv,1,479,21,117.487,16.332,Trackhouse Racing,True,False,13,19,green
Bubba Wallace,4025,Tyt,23,24,5,117.480,16.333,23XI Racing,True,False,8,34,green
Shane Van Gisbergen,4469,Chv,88,20,27,117.473,16.334,Trackhouse Racing,True,False,28,26,green
Ty Dillon,4013,Chv,10,2,37,117.473,16.334,Kaulig Racing,False,False,37,27,green
Alex Bowman,4045,Chv,48,476,12,117.473,16.334,Hendrick Motorsports,True,False,15,8,green
Justin Haley,4172,Chv,7,2,17,117.466,16.335,Spire Motorsports,False,False,17,13,green
Corey Heim,4387,Tyt,67,20,33,117.466,16.335,23XI Racing,False,True,38,6,green
Denny Hamlin,1361,Tyt,11,15,13,117.458,16.336,Joe Gibbs Racing,True,False,6,31,green
Ty Gibbs,4368,Tyt,54,364,6,117.458,16.336,Joe Gibbs Racing,False,False,4,10,green
Brad Keselowski,1816,Frd,6,249,4,117.458,16.336,RFK Racing,False,False,18,2,green
Erik Jones,4059,Tyt,43,2,27,117.444,16.338,Legacy Motor Club,False,False,27,20,green
Denny Hamlin,1361,Tyt,11,16,13,117.444,16.338,Joe Gibbs Racing,True,False,6,31,green
Chris Buescher,3989,Frd,17,248,7,117.444,16.338,RFK Racing,False,False,21,11,green
Brad Keselowski,1816,Frd,6,18,19,117.444,16.338,RFK Racing,False,False,18,2,green
Tyler Reddick,4065,Tyt,45,14,16,117.437,16.339,23XI Racing,True,False,14,15,green
Zane Smith,4272,Frd,38,24,21,117.430,16.340,Front Row Motorsports,False,False,24,3,green
Noah Gragson,4224,Frd,4,443,27,117.408,16.343,Front Row Motorsports,False,False,30,23,green
Christopher Bell,4153,Tyt,20,499,1,117.408,16.343,Joe Gibbs Racing,True,False,9,1,green
Tyler Reddick,4065,Tyt,45,20,16,117.401,16.344,23XI Racing,True,False,14,15,green
Carson Hocevar,4326,Chv,77,6,10,117.394,16.345,Spire Motorsports,False,False,12,7,green
Austin Cindric,4180,Frd,2,24,4,117.387,16.346,Team Penske,True,False,3,30,green
Chris Buescher,3989,Frd,17,22,20,117.387,16.346,RFK Racing,False,False,21,11,green
Corey Heim,4387,Tyt,67,17,33,117.379,16.347,23XI Racing,False,True,38,6,green
Ty Gibbs,4368,Tyt,54,1,2,117.358,16.350,Joe Gibbs Racing,False,False,4,10,start
Chris Buescher,3989,Frd,17,16,20,117.358,16.350,RFK Racing,False,False,21,11,green
Alex Bowman,4045,Chv,48,249,3,117.351,16.351,Hendrick Motorsports,True,False,15,8,green
Alex Bowman,4045,Chv,48,21,14,117.336,16.353,Hendrick Motorsports,True,False,15,8,green
Carson Hocevar,4326,Chv,77,364,5,117.336,16.353,Spire Motorsports,False,False,12,7,green
Kyle Busch,454,Chv,8,18,31,117.322,16.355,Richard Childress Racing,False,False,32,16,green
Riley Herbst,4269,Tyt,35,4,27,117.322,16.355,23XI Racing,False,False,29,18,green
Chris Buescher,3989,Frd,17,13,20,117.315,16.356,RFK Racing,False,False,21,11,green
Noah Gragson,4224,Frd,4,2,30,117.308,16.357,Front Row Motorsports,False,False,30,23,green
Austin Cindric,4180,Frd,2,26,3,117.308,16.357,Team Penske,True,False,3,30,green
Ricky Stenhouse Jr.,3888,Chv,47,26,10,117.300,16.358,HYAK Motorsports,False,False,11,22,green
Michael McDowell,3832,Chv,71,19,28,117.293,16.359,Spire Motorsports,False,False,25,17,green
Ryan Preece,4070,Frd,60,18,24,117.293,16.359,RFK Racing,False,False,20,21,green
Cody Ware,4125,Frd,51,22,38,117.293,16.359,Rick Ware Racing,False,False,34,29,green
Carson Hocevar,4326,Chv,77,249,5,117.286,16.360,Spire Motorsports,False,False,12,7,green
AJ Allmendinger,3774,Chv,16,23,1,117.286,16.360,Kaulig Racing,False,False,1,36,green
Austin Hill,4133,Chv,33,17,36,117.286,16.360,Richard Childress Racing,False,True,33,25,green
Ty Gibbs,4368,Tyt,54,22,2,117.286,16.360,Joe Gibbs Racing,False,False,4,10,green
Ryan Preece,4070,Frd,60,3,20,117.279,16.361,RFK Racing,False,False,20,21,green
Ryan Preece,4070,Frd,60,2,19,117.279,16.361,RFK Racing,False,False,20,21,green
Carson Hocevar,4326,Chv,77,26,9,117.279,16.361,Spire Motorsports,False,False,12,7,green
Ross Chastain,4001,Chv,1,4,12,117.272,16.362,Trackhouse Racing,True,False,13,19,green
Christopher Bell,4153,Tyt,20,8,12,117.265,16.363,Joe Gibbs Racing,True,False,9,1,green
Chase Briscoe,4228,Tyt,19,20,26,117.265,16.363,Joe Gibbs Racing,True,False,31,9,green
Austin Dillon,3873,Chv,3,17,22,117.250,16.365,Richard Childress Racing,True,False,23,28,green
Austin Dillon,3873,Chv,3,16,22,117.243,16.366,Richard Childress Racing,True,False,23,28,green
Ryan Blaney,4023,Frd,12,120,2,117.243,16.366,Team Penske,True,False,2,4,green
Daniel Suarez,4113,Chv,99,23,29,117.236,16.367,Trackhouse Racing,False,False,35,37,green
Josh Berry,4123,Frd,21,6,8,117.229,16.368,Wood Brothers Racing,True,False,10,39,green
Justin Haley,4172,Chv,7,4,17,117.229,16.368,Spire Motorsports,False,False,17,13,green
Ty Gibbs,4368,Tyt,54,24,1,117.229,16.368,Joe Gibbs Racing,False,False,4,10,green
Michael McDowell,3832,Chv,71,2,25,117.229,16.368,Spire Motorsports,False,False,25,17,green
Tyler Reddick,4065,Tyt,45,11,16,117.229,16.368,23XI Racing,True,False,14,15,green
Michael McDowell,3832,Chv,71,20,28,117.222,16.369,Spire Motorsports,False,False,25,17,green
Justin Haley,4172,Chv,7,8,17,117.222,16.369,Spire Motorsports,False,False,17,13,green
Chase Briscoe,4228,Tyt,19,4,28,117.222,16.369,Joe Gibbs Racing,True,False,31,9,green
Brad Keselowski,1816,Frd,6,15,19,117.222,16.369,RFK Racing,False,False,18,2,green
Alex Bowman,4045,Chv,48,5,14,117.214,16.370,Hendrick Motorsports,True,False,15,8,green
Bubba Wallace,4025,Tyt,23,18,5,117.214,16.370,23XI Racing,True,False,8,34,green
Austin Dillon,3873,Chv,3,2,24,117.207,16.371,Richard Childress Racing,True,False,23,28,green
Zane Smith,4272,Frd,38,19,21,117.207,16.371,Front Row Motorsports,False,False,24,3,green
Ross Chastain,4001,Chv,1,25,11,117.207,16.371,Trackhouse Racing,True,False,13,19,green
Brad Keselowski,1816,Frd,6,13,19,117.207,16.371,RFK Racing,False,False,18,2,green
Kyle Busch,454,Chv,8,22,31,117.200,16.372,Richard Childress Racing,False,False,32,16,green
Zane Smith,4272,Frd,38,25,21,117.200,16.372,Front Row Motorsports,False,False,24,3,green
Erik Jones,4059,Tyt,43,21,23,117.200,16.372,Legacy Motor Club,False,False,27,20,green
Carson Hocevar,4326,Chv,77,478,7,117.200,16.372,Spire Motorsports,False,False,12,7,green
John Hunter Nemechek,4092,Tyt,42,15,18,117.193,16.373,Legacy Motor Club,False,False,19,14,green
Austin Hill,4133,Chv,33,2,33,117.193,16.373,Richard Childress Racing,False,True,33,25,green
John Hunter Nemechek,4092,Tyt,42,9,18,117.193,16.373,Legacy Motor Club,False,False,19,14,green
Ryan Blaney,4023,Frd,12,118,2,117.186,16.374,Team Penske,True,False,2,4,green
Ross Chastain,4001,Chv,1,24,11,117.186,16.374,Trackhouse Racing,True,False,13,19,green
Ty Gibbs,4368,Tyt,54,19,2,117.171,16.376,Joe Gibbs Racing,False,False,4,10,green
Riley Herbst,4269,Tyt,35,21,25,117.171,16.376,23XI Racing,False,False,29,18,green
Riley Herbst,4269,Tyt,35,2,29,117.171,16.376,23XI Racing,False,False,29,18,green
Ty Dillon,4013,Chv,10,22,30,117.164,16.377,Kaulig Racing,False,False,37,27,green
Erik Jones,4059,Tyt,43,22,23,117.164,16.377,Legacy Motor Club,False,False,27,20,green
Denny Hamlin,1361,Tyt,11,4,6,117.157,16.378,Joe Gibbs Racing,True,False,6,31,green
Ryan Blaney,4023,Frd,12,19,3,117.143,16.380,Team Penske,True,False,2,4,green
Shane Van Gisbergen,4469,Chv,88,18,27,117.143,16.380,Trackhouse Racing,True,False,28,26,green
Carson Hocevar,4326,Chv,77,25,9,117.143,16.380,Spire Motorsports,False,False,12,7,green
Ty Gibbs,4368,Tyt,54,26,1,117.143,16.380,Joe Gibbs Racing,False,False,4,10,green
Josh Berry,4123,Frd,21,25,8,117.143,16.380,Wood Brothers Racing,True,False,10,39,green
Shane Van Gisbergen,4469,Chv,88,22,27,117.136,16.381,Trackhouse Racing,True,False,28,26,green
Erik Jones,4059,Tyt,43,27,22,117.136,16.381,Legacy Motor Club,False,False,27,20,green
Erik Jones,4059,Tyt,43,20,23,117.129,16.382,Legacy Motor Club,False,False,27,20,green
Justin Haley,4172,Chv,7,14,17,117.129,16.382,Spire Motorsports,False,False,17,13,green
Zane Smith,4272,Frd,38,26,21,117.129,16.382,Front Row Motorsports,False,False,24,3,green
Chase Elliott,4062,Chv,9,26,15,117.129,16.382,Hendrick Motorsports,True,False,16,38,green
Brad Keselowski,1816,Frd,6,9,19,117.121,16.383,RFK Racing,False,False,18,2,green
Zane Smith,4272,Frd,38,16,21,117.121,16.383,Front Row Motorsports,False,False,24,3,green
Zane Smith,4272,Frd,38,446,4,117.114,16.384,Front Row Motorsports,False,False,24,3,green
