vehicle_number,driver_name,vehicle_manufacturer,leader_lap,lap_count,pit_in_flag_status,pit_out_flag_status,pit_in_race_time,pit_out_race_time,total_duration,box_stop_race_time,box_leave_race_time,pit_stop_duration,in_travel_duration,out_travel_duration,pit_stop_type,left_front_tire_changed,left_rear_tire_changed,right_front_tire_changed,right_rear_tire_changed,previous_lap_time,next_lap_time,pit_in_rank,pit_out_rank,positions_gained_lost,race_id
60,Ryan Preece,Frd,73,73,2,2,4474.878,4550.519,75.641,4521.531,4537.591,16.06,46.653,12.928,OTHER,False,False,False,False,0,0,15,15,0,5576
5,Kyle Larson,Chv,73,73,2,2,4475.278,4597.05,121.772,4516.651,4578.951,62.3,41.373,18.099,OTHER,False,False,False,False,0,0,16,22,-6,5576
8,Kyle Busch,Chv,73,73,2,2,4476.311,4609.493,133.182,4521.751,4596.031,74.28,45.44,13.462,OTHER,False,False,False,False,0,0,17,24,-7,5576
6,Brad Keselowski,Frd,73,73,2,2,4476.904,4579.747,102.843,4525.691,4567.731,42.04,48.787,12.016,OTHER,False,False,False,False,0,0,18,18,0,5576
4,Noah Gragson,Frd,73,73,2,2,4477.377,4616.064,138.687,4521.011,4600.111,79.1,43.634,15.953,OTHER,False,False,False,False,0,0,19,25,-6,5576
48,Alex Bowman,Chv,74,74,2,2,4576.859,4683.494,106.635,4614.971,4662.651,47.68,38.112,20.843,OTHER,False,False,False,False,0,0,1,25,-24,5576
42,John Hunter Nemechek,Tyt,74,74,2,2,4577.288,4647.56,70.272,4629.851,4641.991,12.14,52.563,5.569,OTHER,False,False,False,False,0,0,2,19,-17,5576
77,Carson Hocevar,Chv,74,72,2,2,4577.911,4670.831,92.92,4622.051,4655.951,33.9,44.14,14.88,OTHER,False,False,False,False,0,0,29,29,0,5576
66,* David Starr(i),Frd,74,73,2,1,4578.48,4791.273,212.793,4633.931,4786.191,152.26,55.451,5.082,OTHER,False,False,False,False,0,0,26,29,-3,5576
71,Michael McDowell,Chv,74,73,2,2,4579.111,4676.101,96.99,4622.291,4660.651,38.36,43.18,15.45,OTHER,False,False,False,False,0,0,27,27,0,5576
66,* David Starr(i),Frd,80,75,1,1,4857.482,5160.609,303.127,4913.451,5154.691,241.24,55.969,5.918,OTHER,False,False,False,False,0,0,29,29,0,5576
4,Noah Gragson,Frd,94,93,1,1,5274.603,5488.618,214.015,5304.971,5472.931,167.96,30.368,15.687,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,24,28,-4,5576
4,Noah Gragson,Frd,102,95,1,1,5544.16,5587.908,43.748,5543.16,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,28,28,0,5576
34,Todd Gilliland,Frd,111,111,2,2,5875.304,6009.567,134.263,5927.031,6002.831,75.8,51.727,6.736,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,20,-19,5576
5,Kyle Larson,Chv,111,111,2,2,5875.595,-1.0,-1.0,5915.591,5978.231,62.64,39.996,-1.0,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,18,-16,5576
3,Austin Dillon,Chv,111,110,2,2,5876.41,5997.766,121.356,5922.051,5984.531,62.48,45.641,13.235,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,25,-2,5576
47,Ricky Stenhouse Jr.,Chv,111,111,2,2,5877.066,6167.217,290.151,5921.031,6152.391,231.36,43.965,14.826,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,25,-22,5576
41,Cole Custer,Frd,111,111,2,2,5877.419,6004.75,127.331,5928.391,5997.411,69.02,50.972,7.339,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,4,19,-15,5576
8,Kyle Busch,Chv,111,111,2,2,5878.268,6013.939,135.671,5923.071,6001.011,77.94,44.803,12.928,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,21,-16,5576
16,AJ Allmendinger,Chv,112,112,2,2,5977.108,6102.123,125.015,6028.811,6094.371,65.56,51.703,7.752,OTHER,False,False,False,False,0,0,1,22,-21,5576
23,Bubba Wallace,Tyt,112,111,2,2,5978.116,6111.353,133.237,6022.291,6096.531,74.24,44.175,14.822,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,23,24,-1,5576
54,Ty Gibbs,Tyt,113,113,2,2,6066.654,6137.576,70.922,6111.551,6124.131,12.58,44.897,13.445,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,10,-9,5576
17,Chris Buescher,Frd,113,113,2,2,6066.937,6132.046,65.109,6107.271,6114.771,7.5,40.334,17.275,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,2,5,-3,5576
45,Tyler Reddick,Tyt,113,113,2,2,6067.18,6129.78,62.6,6115.811,6120.571,4.76,48.631,9.209,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,3,1,2,5576
9,Chase Elliott,Chv,113,113,2,2,6067.466,6133.756,66.29,6119.571,6128.911,9.34,52.105,4.845,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,8,-4,5576
48,Alex Bowman,Chv,113,113,2,2,6067.801,6130.998,63.197,6105.011,6110.491,5.48,37.21,20.507,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,5,2,3,5576
38,Zane Smith,Frd,113,113,2,2,6068.128,6131.699,63.571,6109.591,6115.531,5.94,41.463,16.168,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,6,4,2,5576
7,Justin Haley,Chv,113,113,2,2,6068.538,6131.339,62.801,6116.011,6121.131,5.12,47.473,10.208,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,7,3,4,5576
10,Ty Dillon,Chv,113,113,2,2,6068.868,6132.519,63.651,6118.871,6119.951,1.08,50.003,12.568,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,8,7,1,5576
43,Erik Jones,Tyt,113,113,2,2,6069.149,6132.061,62.912,6107.431,6112.251,4.82,38.282,19.81,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,9,6,3,5576
6,Brad Keselowski,Frd,113,113,2,2,6069.54,6137.232,67.692,6116.091,6126.071,9.98,46.551,11.161,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,9,1,5576
42,John Hunter Nemechek,Tyt,113,113,2,2,6070.039,-1.0,-1.0,6069.039,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,11,11,0,5576
88,Shane Van Gisbergen #,Chv,113,113,2,2,6070.437,6140.128,69.691,6119.731,6131.411,11.68,49.294,8.717,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,13,-1,5576
87,* Connor Zilisch(i),Chv,113,113,2,2,6070.735,6142.272,71.537,6108.811,6122.091,13.28,38.076,20.181,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,14,-1,5576
51,Cody Ware,Frd,113,113,2,2,6071.243,6139.861,68.618,6111.491,6122.151,10.66,40.248,17.71,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,12,2,5576
71,Michael McDowell,Chv,113,111,2,2,6071.7,6200.154,128.454,6114.891,6184.651,69.76,43.191,15.503,OTHER,False,False,False,False,0,0,26,26,0,5576
78,* BJ McLeod(i),Chv,113,113,2,2,6072.033,6155.46,83.427,6111.331,6135.611,24.28,39.298,19.849,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,17,-2,5576
60,Ryan Preece,Frd,113,113,2,2,6072.4,6154.494,82.094,6118.511,6140.491,21.98,46.111,14.003,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,16,0,5576
3,Austin Dillon,Chv,113,112,2,2,6072.751,6195.29,122.539,6119.811,6183.251,63.44,47.06,12.039,OTHER,False,False,False,False,0,0,23,24,-1,5576
5,Kyle Larson,Chv,113,113,2,2,6073.239,6200.731,127.492,6114.051,6182.211,68.16,40.812,18.52,OTHER,False,False,False,False,0,0,17,18,-1,5576
66,* David Starr(i),Frd,113,97,2,2,6075.936,6169.267,93.331,6143.311,6163.971,20.66,67.375,5.296,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0,5576
41,Cole Custer,Frd,113,113,2,2,6076.883,6208.005,131.122,6129.671,6201.031,71.36,52.788,6.974,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,20,-2,5576
77,Carson Hocevar,Chv,113,113,2,2,6077.676,6206.418,128.742,6122.691,6190.351,67.66,45.015,16.067,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,19,0,5576
8,Kyle Busch,Chv,113,113,2,2,6078.113,6212.347,134.234,6124.791,6199.251,74.46,46.678,13.096,OTHER,False,False,False,False,0,0,20,21,-1,5576
34,Todd Gilliland,Frd,113,113,2,2,6084.468,6355.63,271.162,6141.551,6348.931,207.38,57.083,6.699,OTHER,False,False,False,False,0,0,21,26,-5,5576
16,AJ Allmendinger,Chv,114,114,2,2,6182.671,6253.646,70.975,6234.071,6246.431,12.36,51.4,7.215,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,19,-17,5576
23,Bubba Wallace,Tyt,114,113,2,2,6183.082,6307.808,124.726,6226.631,6293.891,67.26,43.549,13.917,OTHER,False,False,False,False,0,0,23,23,0,5576
34,Todd Gilliland,Frd,116,114,2,1,6384.137,6981.528,597.391,6435.471,6974.851,539.38,51.334,6.677,OTHER,False,False,False,False,0,0,24,28,-4,5576
34,Todd Gilliland,Frd,136,115,1,1,7005.164,7088.817,83.653,7043.191,7082.771,39.58,38.027,6.046,OTHER,False,False,False,False,0,0,28,28,0,5576
4,Noah Gragson,Frd,149,141,1,1,7389.147,7450.646,61.499,7420.251,7435.311,15.06,31.104,15.335,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0,5576
20,Christopher Bell,Tyt,153,82,1,2,7527.915,7914.575,386.66,7565.511,7904.371,338.86,37.596,10.204,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,30,30,0,5576
5,Kyle Larson,Chv,161,161,2,2,7825.494,7955.516,130.022,7865.431,7937.231,71.8,39.937,18.285,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,20,-19,5576
41,Cole Custer,Frd,161,161,2,2,7833.287,7961.084,127.797,7884.611,7954.091,69.48,51.324,6.993,OTHER,False,False,False,False,0,0,5,21,-16,5576
71,Michael McDowell,Chv,162,160,2,2,7930.752,8052.734,121.982,7973.191,8037.831,64.64,42.439,14.903,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,25,-2,5576
45,Tyler Reddick,Tyt,163,163,2,2,8016.611,8085.974,69.363,8064.831,8076.931,12.1,48.22,9.043,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,4,-3,5576
9,Chase Elliott,Chv,163,163,2,2,8016.846,8083.837,66.991,8068.851,8078.691,9.84,52.005,5.146,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,2,0,5576
17,Chris Buescher,Frd,163,163,2,2,8017.129,8085.734,68.605,8057.311,8068.671,11.36,40.182,17.063,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,3,3,0,5576
48,Alex Bowman,Chv,163,163,2,2,8017.405,8086.135,68.73,8054.511,8065.311,10.8,37.106,20.824,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,4,5,-1,5576
43,Erik Jones,Tyt,163,163,2,2,8017.645,8088.474,70.829,8055.871,8068.851,12.98,38.226,19.623,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,5,11,-6,5576
10,Ty Dillon,Chv,163,163,2,2,8018.018,8086.476,68.458,8073.311,8078.351,5.04,55.293,8.125,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,6,6,0,5576
88,Shane Van Gisbergen #,Chv,163,163,2,2,8018.476,8087.769,69.293,8068.451,8079.091,10.64,49.975,8.678,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,7,9,-2,5576
38,Zane Smith,Frd,163,163,2,2,8018.827,8090.753,71.926,8060.591,8074.491,13.9,41.764,16.262,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,16,-8,5576
42,John Hunter Nemechek,Tyt,163,163,2,2,8019.095,8087.418,68.323,8071.851,8082.011,10.16,52.756,5.407,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,7,2,5576
6,Brad Keselowski,Frd,163,163,2,2,8019.403,8087.436,68.033,8066.211,8076.151,9.94,46.808,11.285,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,10,8,2,5576
54,Ty Gibbs,Tyt,163,163,2,2,8019.751,8090.389,70.638,8065.271,8076.631,11.36,45.52,13.758,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,15,-4,5576
7,Justin Haley,Chv,163,163,2,2,8020.059,8089.188,69.129,8068.151,8078.991,10.84,48.092,10.197,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,12,0,5576
87,* Connor Zilisch(i),Chv,163,163,2,2,8020.332,8091.18,70.848,8058.831,8070.771,11.94,38.499,20.409,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,17,-4,5576
51,Cody Ware,Frd,163,163,2,2,8020.934,8089.328,68.394,8060.951,8071.651,10.7,40.017,17.677,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,13,1,5576
16,AJ Allmendinger,Chv,163,163,2,2,8021.24,8089.786,68.546,8072.631,8083.011,10.38,51.391,6.775,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,14,1,5576
60,Ryan Preece,Frd,163,163,2,2,8021.667,8148.819,127.152,8067.471,8135.891,68.42,45.804,12.928,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,16,19,-3,5576
77,Carson Hocevar,Chv,163,163,2,2,8022.095,8160.305,138.21,8066.171,8145.231,79.06,44.076,15.074,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,22,-5,5576
78,* BJ McLeod(i),Chv,163,163,2,2,8022.508,8130.117,107.609,8061.571,8113.791,52.22,39.063,16.326,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,18,18,0,5576
8,Kyle Busch,Chv,163,163,2,2,8022.868,8156.406,133.538,8067.731,8143.491,75.76,44.863,12.915,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,19,20,-1,5576
5,Kyle Larson,Chv,163,163,2,2,8026.206,8157.481,131.275,8066.771,8137.991,71.22,40.565,19.49,OTHER,False,False,False,False,0,0,20,21,-1,5576
66,* David Starr(i),Frd,164,146,2,2,8116.302,8191.615,75.313,8170.011,8186.591,16.58,53.709,5.024,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,27,27,0,5576
34,Todd Gilliland,Frd,164,141,2,2,8116.635,8254.693,138.058,8168.031,8248.411,80.38,51.396,6.282,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0,5576
47,Ricky Stenhouse Jr.,Chv,164,162,2,2,8117.126,8188.316,71.19,8161.051,8174.711,13.66,43.925,13.605,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,24,-1,5576
35,Riley Herbst #,Tyt,164,128,2,2,8117.76,8224.909,107.149,8156.651,8204.431,47.78,38.891,20.478,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,29,29,0,5576
41,Cole Custer,Frd,164,164,2,2,8118.225,8255.251,137.026,8169.131,8247.991,78.86,50.906,7.26,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,22,-21,5576
23,Bubba Wallace,Tyt,164,164,2,2,8118.499,8241.368,122.869,8163.291,8226.951,63.66,44.792,14.417,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,2,21,-19,5576
71,Michael McDowell,Chv,164,162,2,2,8123.172,8265.49,142.318,8165.791,8250.491,84.7,42.619,14.999,OTHER,False,False,False,False,0,0,24,25,-1,5576
60,Ryan Preece,Frd,165,165,2,2,8228.673,8340.356,111.683,8273.691,8327.651,53.96,45.018,12.705,OTHER,False,False,False,False,0,0,1,21,-20,5576
5,Kyle Larson,Chv,165,165,2,2,8229.026,8356.364,127.338,8269.171,8338.011,68.84,40.145,18.353,OTHER,False,False,False,False,0,0,2,22,-20,5576
10,Ty Dillon,Chv,166,166,2,2,8319.757,8387.235,67.478,8369.971,8378.291,8.32,50.214,8.944,OTHER,False,False,False,False,0,0,1,18,-17,5576
51,Cody Ware,Frd,166,166,2,2,8323.411,8389.309,65.898,8364.211,8371.411,7.2,40.8,17.898,OTHER,False,False,False,False,0,0,2,20,-18,5576
77,Carson Hocevar,Chv,166,166,2,2,8328.618,8414.31,85.692,8372.711,8399.391,26.68,44.093,14.919,OTHER,False,False,False,False,0,0,3,22,-19,5576
71,Michael McDowell,Chv,166,164,2,2,8331.739,8415.842,84.103,8374.151,8400.991,26.84,42.412,14.851,OTHER,False,False,False,False,0,0,24,25,-1,5576
42,John Hunter Nemechek,Tyt,175,175,2,2,8708.317,8909.891,201.574,8761.331,8903.011,141.68,53.014,6.88,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,11,23,-12,5576
88,Shane Van Gisbergen #,Chv,176,175,2,2,8720.46,8825.804,105.344,8777.431,8815.311,37.88,56.971,10.493,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,22,21,1,5576
20,Christopher Bell,Tyt,176,98,2,2,8781.513,8846.493,64.98,8829.771,8836.051,6.28,48.258,10.442,OTHER,False,False,False,False,0,0,30,30,0,5576
17,Chris Buescher,Frd,177,177,2,2,8870.363,8932.597,62.234,8910.831,8915.311,4.48,40.468,17.286,OTHER,False,False,False,False,0,0,1,5,-4,5576
43,Erik Jones,Tyt,177,177,2,2,8870.817,8933.291,62.474,8908.951,8913.471,4.52,38.134,19.82,OTHER,False,False,False,False,0,0,2,7,-5,5576
45,Tyler Reddick,Tyt,177,177,2,2,8871.319,8932.617,61.298,8920.051,8923.651,3.6,48.732,8.966,OTHER,False,False,False,False,0,0,3,6,-3,5576
7,Justin Haley,Chv,177,177,2,2,8871.726,8932.308,60.582,8919.631,8922.071,2.44,47.905,10.237,OTHER,False,False,False,False,0,0,4,4,0,5576
54,Ty Gibbs,Tyt,177,177,2,2,8872.012,8934.182,62.17,8917.691,8921.091,3.4,45.679,13.091,OTHER,False,False,False,False,0,0,5,8,-3,5576
38,Zane Smith,Frd,177,177,2,2,8872.293,8934.934,62.641,8914.351,8918.131,3.78,42.058,16.803,OTHER,False,False,False,False,0,0,6,10,-4,5576
10,Ty Dillon,Chv,177,177,2,2,8872.615,8936.325,63.71,8922.831,8929.031,6.2,50.216,7.294,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,7,12,-5,5576
23,Bubba Wallace,Tyt,177,177,2,2,8872.932,8934.759,61.827,8917.271,8920.831,3.56,44.339,13.928,OTHER,False,False,False,False,0,0,8,9,-1,5576
87,* Connor Zilisch(i),Chv,177,177,2,2,8873.217,8944.885,71.668,8911.431,8924.811,13.38,38.214,20.074,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,9,15,-6,5576
16,AJ Allmendinger,Chv,177,177,2,2,8873.609,8935.685,62.076,8925.271,8928.991,3.72,51.662,6.694,OTHER,False,False,False,False,0,0,10,11,-1,5576
8,Kyle Busch,Chv,177,177,2,2,8873.963,8947.173,73.21,8919.171,8934.151,14.98,45.208,13.022,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,11,18,-7,5576
60,Ryan Preece,Frd,177,177,2,2,8874.367,8943.507,69.14,8920.671,8931.351,10.68,46.304,12.156,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,14,-2,5576
77,Carson Hocevar,Chv,177,177,2,2,8874.775,8945.628,70.853,8919.371,8930.711,11.34,44.596,14.917,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,13,16,-3,5576
51,Cody Ware,Frd,177,177,2,2,8875.145,8943.462,68.317,8915.691,8925.671,9.98,40.546,17.791,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,14,13,1,5576
78,* BJ McLeod(i),Chv,177,177,2,2,8875.508,8958.025,82.517,8914.471,8939.031,24.56,38.963,18.994,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,15,19,-4,5576
5,Kyle Larson,Chv,177,177,2,2,8875.756,9008.909,133.153,8916.871,8990.711,73.84,41.115,18.198,OTHER,False,False,False,False,0,0,16,21,-5,5576
41,Cole Custer,Frd,177,177,2,2,8876.138,8961.781,85.643,8927.611,8954.711,27.1,51.473,7.07,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,17,20,-3,5576
71,Michael McDowell,Chv,177,175,2,2,8878.086,9013.66,135.574,8925.091,8998.411,73.32,47.005,15.249,OTHER,False,False,False,False,0,0,24,25,-1,5576
88,Shane Van Gisbergen #,Chv,177,176,2,2,8882.751,9157.003,274.252,8937.931,9147.491,209.56,55.18,9.512,TWO_WHEEL_CHANGE_LEFT,True,True,False,False,0,0,21,25,-4,5576
35,Riley Herbst #,Tyt,178,142,2,2,8971.268,9036.155,64.887,9011.051,9017.071,6.02,39.783,19.084,OTHER,False,False,False,False,0,0,29,29,0,5576
34,Todd Gilliland,Frd,178,155,2,2,8971.535,9107.391,135.856,9023.051,9101.091,78.04,51.516,6.3,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0,5576
4,Noah Gragson,Frd,178,170,2,2,8971.867,9039.788,67.921,9013.951,9024.511,10.56,42.084,15.277,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,26,26,0,5576
66,* David Starr(i),Frd,178,160,2,2,8972.199,9059.991,87.792,9025.931,9054.111,28.18,53.732,5.88,OTHER,False,False,False,False,0,0,27,27,0,5576
3,Austin Dillon,Chv,178,178,2,2,8972.514,9099.524,127.01,9018.671,9087.331,68.66,46.157,12.193,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,21,-20,5576
42,John Hunter Nemechek,Tyt,178,177,2,2,8990.008,9381.627,391.619,9043.851,9375.011,331.16,53.843,6.616,OTHER,False,False,False,False,0,0,22,25,-3,5576
47,Ricky Stenhouse Jr.,Chv,179,177,2,2,9070.382,9140.24,69.858,9114.371,9125.571,11.2,43.989,14.669,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,22,1,5576
77,Carson Hocevar,Chv,179,179,2,2,9078.072,9164.938,86.866,9122.771,9149.371,26.6,44.699,15.567,OTHER,False,False,False,False,0,0,1,21,-20,5576
71,Michael McDowell,Chv,179,177,2,2,9082.004,9168.983,86.979,9124.851,9153.831,28.98,42.847,15.152,OTHER,False,False,False,False,0,0,24,23,1,5576
11,Denny Hamlin,Tyt,183,72,1,1,9278.517,-1.0,-1.0,13311.971,13319.071,7.1,4033.454,-1.0,OTHER,False,False,False,False,0,0,31,31,0,5576
23,Bubba Wallace,Tyt,185,184,2,2,9400.624,9527.569,126.945,9485.231,9513.811,28.58,84.607,13.758,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,22,-1,5576
42,John Hunter Nemechek,Tyt,185,178,2,2,9420.236,10289.648,869.412,9419.236,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,25,27,-2,5576
77,Carson Hocevar,Chv,186,186,2,2,9492.683,9609.89,117.207,9536.691,9594.751,58.06,44.008,15.139,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,20,-19,5576
6,Brad Keselowski,Frd,187,187,2,2,9581.492,9643.266,61.774,9627.751,9631.971,4.22,46.259,11.295,OTHER,False,False,False,False,0,0,1,9,-8,5576
48,Alex Bowman,Chv,187,187,2,2,9581.791,9644.175,62.384,9618.971,9623.971,5.0,37.18,20.204,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,2,11,-9,5576
45,Tyler Reddick,Tyt,187,187,2,2,9582.037,9641.927,59.89,9630.491,9632.991,2.5,48.454,8.936,OTHER,False,False,False,False,0,0,3,7,-4,5576
9,Chase Elliott,Chv,187,187,2,2,9582.289,9643.733,61.444,9634.431,9638.791,4.36,52.142,4.942,TWO_WHEEL_CHANGE_RIGHT,False,False,True,True,0,0,4,10,-6,5576
17,Chris Buescher,Frd,187,187,2,2,9582.756,9641.977,59.221,9622.951,9624.831,1.88,40.195,17.146,OTHER,False,False,False,False,0,0,5,8,-3,5576
43,Erik Jones,Tyt,187,187,2,2,9583.075,9644.385,61.31,9621.471,9624.771,3.3,38.396,19.614,OTHER,False,False,False,False,0,0,6,12,-6,5576
38,Zane Smith,Frd,187,187,2,2,9584.121,9644.832,60.711,9625.531,9628.271,2.74,41.41,16.561,OTHER,False,False,False,False,0,0,7,13,-6,5576
16,AJ Allmendinger,Chv,187,187,2,2,9584.609,9653.428,68.819,9635.491,9646.131,10.64,50.882,7.297,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,8,18,-10,5576
51,Cody Ware,Frd,187,187,2,2,9585.273,9647.476,62.203,9625.511,9629.651,4.14,40.238,17.825,OTHER,False,False,False,False,0,0,9,15,-6,5576
78,* BJ McLeod(i),Chv,187,187,2,2,9585.761,9646.833,61.072,9625.011,9628.191,3.18,39.25,18.642,OTHER,False,False,False,False,0,0,10,14,-4,5576
8,Kyle Busch,Chv,187,187,2,2,9586.126,9648.729,62.603,9630.631,9635.831,5.2,44.505,12.898,OTHER,False,False,False,False,0,0,11,16,-5,5576
5,Kyle Larson,Chv,187,187,2,2,9586.729,9654.776,68.047,9626.571,9637.031,10.46,39.842,17.745,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,12,19,-7,5576
41,Cole Custer,Frd,187,187,2,2,9587.098,9723.966,136.868,9638.791,9716.551,77.76,51.693,7.415,OTHER,False,False,False,False,0,0,13,20,-7,5576
88,Shane Van Gisbergen #,Chv,187,184,2,2,9588.755,9685.977,97.222,9639.331,9677.091,37.76,50.576,8.886,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,24,24,0,5576
34,Todd Gilliland,Frd,187,164,2,2,9589.455,9730.682,141.227,9643.091,9724.391,81.3,53.636,6.291,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0,5576
4,Noah Gragson,Frd,187,179,2,2,9590.696,9652.974,62.278,9633.271,9637.051,3.78,42.575,15.923,OTHER,False,False,False,False,0,0,25,25,0,5576
47,Ricky Stenhouse Jr.,Chv,187,186,2,2,9594.163,9679.989,85.826,9639.051,9665.171,26.12,44.888,14.818,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,21,21,0,5576
23,Bubba Wallace,Tyt,187,186,2,2,9597.506,9717.928,120.422,9643.511,9704.011,60.5,46.005,13.917,OTHER,False,False,False,False,0,0,22,22,0,5576
71,Michael McDowell,Chv,188,186,2,2,9689.82,9797.441,107.621,9732.051,9782.491,50.44,42.231,14.95,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,23,23,0,5576
35,Riley Herbst #,Tyt,188,152,2,2,9690.27,9753.12,62.85,9729.571,9734.651,5.08,39.301,18.469,OTHER,False,False,False,False,0,0,29,29,0,5576
3,Austin Dillon,Chv,188,188,2,2,9690.564,9768.698,78.134,9736.471,9756.991,20.52,45.907,11.707,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,19,-18,5576
66,* David Starr(i),Frd,188,170,2,2,9691.177,9766.489,75.312,9745.191,9761.151,15.96,54.014,5.338,OTHER,False,False,False,False,0,0,27,27,0,5576
77,Carson Hocevar,Chv,188,188,2,2,9692.694,9762.939,70.245,9737.411,9747.631,10.22,44.717,15.308,OTHER,True,False,True,False,0,0,2,18,-16,5576
20,Christopher Bell,Tyt,192,114,1,1,9931.267,-1.0,-1.0,9930.267,-1.0,-1.0,-1.0,-1.0,OTHER,False,False,False,False,0,0,30,30,0,5576
34,Todd Gilliland,Frd,196,173,2,2,10106.875,10191.426,84.551,10157.831,10185.071,27.24,50.956,6.355,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,28,28,0,5576
10,Ty Dillon,Chv,197,197,2,2,10198.478,10267.664,69.186,10248.211,10259.091,10.88,49.733,8.573,FOUR_WHEEL_CHANGE,True,True,True,True,0,0,1,14,-13,5576
