driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Corey Heim,4387,Tyt,67,344,30,108.238,24.945,23XI Racing,False,True,32,29,green
Carson Hocevar,4326,Chv,77,260,4,108.238,24.945,Spire Motorsports,False,False,15,15,green
Ryan Blaney,4023,Frd,12,374,2,108.238,24.945,Team Penske,False,False,20,3,green
Joey Logano,3859,Frd,22,154,3,108.238,24.945,Team Penske,False,False,38,4,green
Christopher Bell,4153,Tyt,20,378,21,108.238,24.945,Joe Gibbs Racing,False,False,8,21,green
Todd Gilliland,4231,Frd,34,260,25,108.238,24.945,Front Row Motorsports,False,False,31,25,green
Zane Smith,4272,Frd,38,96,23,108.238,24.945,Front Row Motorsports,False,False,29,11,green
Cole Custer,4104,Frd,41,264,26,108.234,24.946,Haas Factory Team,False,False,24,24,green
Riley Herbst,4269,Tyt,35,228,31,108.234,24.946,23XI Racing,False,False,26,31,green
Ross Chastain,4001,Chv,1,262,28,108.234,24.946,Trackhouse Racing,False,False,33,19,green
Shane Van Gisbergen,4469,Chv,88,230,18,108.234,24.946,Trackhouse Racing,False,False,27,14,green
AJ Allmendinger,3774,Chv,16,266,20,108.234,24.946,Kaulig Racing,False,False,3,22,green
Kyle Busch,454,Chv,8,57,28,108.234,24.946,Richard Childress Racing,False,False,28,16,green
Cole Custer,4104,Frd,41,95,25,108.234,24.946,Haas Factory Team,False,False,24,24,green
Joey Logano,3859,Frd,22,324,5,108.229,24.947,Team Penske,False,False,38,4,green
Joey Logano,3859,Frd,22,321,5,108.229,24.947,Team Penske,False,False,38,4,green
William Byron,4184,Chv,24,146,12,108.229,24.947,Hendrick Motorsports,False,False,14,12,green
Ryan Blaney,4023,Frd,12,324,1,108.229,24.947,Team Penske,False,False,20,3,green
Corey Heim,4387,Tyt,67,349,28,108.229,24.947,23XI Racing,False,True,32,29,green
Erik Jones,4059,Tyt,43,104,15,108.229,24.947,Legacy Motor Club,False,False,18,26,green
Christopher Bell,4153,Tyt,20,319,27,108.229,24.947,Joe Gibbs Racing,False,False,8,21,green
Joey Logano,3859,Frd,22,373,6,108.225,24.948,Team Penske,False,False,38,4,green
Ricky Stenhouse Jr.,3888,Chv,47,55,32,108.225,24.948,HYAK Motorsports,False,False,36,23,green
Austin Dillon,3873,Chv,3,18,15,108.225,24.948,Richard Childress Racing,False,False,11,1,green
Cole Custer,4104,Frd,41,96,25,108.225,24.948,Haas Factory Team,False,False,24,24,green
Kyle Larson,4030,Chv,5,326,9,108.225,24.948,Hendrick Motorsports,False,False,30,6,green
Shane Van Gisbergen,4469,Chv,88,368,16,108.225,24.948,Trackhouse Racing,False,False,27,14,green
Cody Ware,4125,Frd,51,255,34,108.225,24.948,Rick Ware Racing,False,False,37,32,green
Austin Dillon,3873,Chv,3,148,3,108.225,24.948,Richard Childress Racing,False,False,11,1,green
Kyle Larson,4030,Chv,5,142,10,108.225,24.948,Hendrick Motorsports,False,False,30,6,green
Joey Logano,3859,Frd,22,268,10,108.225,24.948,Team Penske,False,False,38,4,green
Austin Dillon,3873,Chv,3,379,1,108.225,24.948,Richard Childress Racing,False,False,11,1,green
Josh Berry,4123,Frd,21,65,12,108.225,24.948,Wood Brothers Racing,False,False,17,8,green
Justin Haley,4172,Chv,7,97,27,108.225,24.948,Spire Motorsports,False,False,25,37,green
Ricky Stenhouse Jr.,3888,Chv,47,258,29,108.221,24.949,HYAK Motorsports,False,False,36,23,green
Erik Jones,4059,Tyt,43,362,21,108.221,24.949,Legacy Motor Club,False,False,18,26,green
Ross Chastain,4001,Chv,1,256,28,108.221,24.949,Trackhouse Racing,False,False,33,19,green
Ross Chastain,4001,Chv,1,271,24,108.221,24.949,Trackhouse Racing,False,False,33,19,green
Joey Logano,3859,Frd,22,317,5,108.221,24.949,Team Penske,False,False,38,4,green
Todd Gilliland,4231,Frd,34,323,24,108.221,24.949,Front Row Motorsports,False,False,31,25,green
Alex Bowman,4045,Chv,48,24,9,108.221,24.949,Hendrick Motorsports,False,False,9,2,green
Josh Berry,4123,Frd,21,101,12,108.216,24.950,Wood Brothers Racing,False,False,17,8,green
Cole Custer,4104,Frd,41,322,22,108.216,24.950,Haas Factory Team,False,False,24,24,green
Ryan Preece,4070,Frd,60,255,26,108.216,24.950,RFK Racing,False,False,1,35,green
Erik Jones,4059,Tyt,43,14,20,108.216,24.950,Legacy Motor Club,False,False,18,26,green
Noah Gragson,4224,Frd,4,277,31,108.216,24.950,Front Row Motorsports,False,False,22,27,green
Brad Keselowski,1816,Frd,6,389,11,108.216,24.950,RFK Racing,False,False,6,9,green
Cody Ware,4125,Frd,51,254,34,108.216,24.950,Rick Ware Racing,False,False,37,32,green
Michael McDowell,3832,Chv,71,94,21,108.212,24.951,Spire Motorsports,False,False,10,17,green
Josh Berry,4123,Frd,21,321,4,108.212,24.951,Wood Brothers Racing,False,False,17,8,green
Michael McDowell,3832,Chv,71,97,20,108.212,24.951,Spire Motorsports,False,False,10,17,green
Bubba Wallace,4025,Tyt,23,275,2,108.212,24.951,23XI Racing,False,False,7,28,green
Ty Dillon,4013,Chv,10,150,24,108.212,24.951,Kaulig Racing,False,False,16,20,green
Austin Cindric,4180,Frd,2,21,10,108.212,24.951,Team Penske,False,False,13,5,green
Austin Dillon,3873,Chv,3,20,15,108.208,24.952,Richard Childress Racing,False,False,11,1,green
Chris Buescher,3989,Frd,17,320,25,108.208,24.952,RFK Racing,False,False,12,30,green
John Hunter Nemechek,4092,Tyt,42,302,34,108.208,24.952,Legacy Motor Club,False,False,34,36,green
John Hunter Nemechek,4092,Tyt,42,56,23,108.208,24.952,Legacy Motor Club,False,False,34,36,green
Corey Heim,4387,Tyt,67,56,29,108.208,24.952,23XI Racing,False,True,32,29,green
Corey Heim,4387,Tyt,67,388,31,108.208,24.952,23XI Racing,False,True,32,29,green
Daniel Suarez,4113,Chv,99,112,8,108.208,24.952,Trackhouse Racing,False,False,21,7,green
Bubba Wallace,4025,Tyt,23,64,3,108.208,24.952,23XI Racing,False,False,7,28,green
Christopher Bell,4153,Tyt,20,23,8,108.208,24.952,Joe Gibbs Racing,False,False,8,21,green
Riley Herbst,4269,Tyt,35,151,33,108.208,24.952,23XI Racing,False,False,26,31,green
Ross Chastain,4001,Chv,1,148,23,108.203,24.953,Trackhouse Racing,False,False,33,19,green
Kyle Larson,4030,Chv,5,58,20,108.203,24.953,Hendrick Motorsports,False,False,30,6,green
Todd Gilliland,4231,Frd,34,364,19,108.203,24.953,Front Row Motorsports,False,False,31,25,green
Ricky Stenhouse Jr.,3888,Chv,47,218,33,108.203,24.953,HYAK Motorsports,False,False,36,23,green
Ty Dillon,4013,Chv,10,316,21,108.203,24.953,Kaulig Racing,False,False,16,20,green
Cole Custer,4104,Frd,41,63,29,108.203,24.953,Haas Factory Team,False,False,24,24,green
Austin Cindric,4180,Frd,2,69,5,108.199,24.954,Team Penske,False,False,13,5,green
Austin Dillon,3873,Chv,3,62,7,108.199,24.954,Richard Childress Racing,False,False,11,1,green
Riley Herbst,4269,Tyt,35,320,30,108.199,24.954,23XI Racing,False,False,26,31,green
Josh Berry,4123,Frd,21,378,8,108.199,24.954,Wood Brothers Racing,False,False,17,8,green
Ty Gibbs,4368,Tyt,54,323,18,108.199,24.954,Joe Gibbs Racing,False,False,23,18,green
Joey Logano,3859,Frd,22,269,10,108.199,24.954,Team Penske,False,False,38,4,green
AJ Allmendinger,3774,Chv,16,264,20,108.199,24.954,Kaulig Racing,False,False,3,22,green
Riley Herbst,4269,Tyt,35,226,31,108.195,24.955,23XI Racing,False,False,26,31,green
Zane Smith,4272,Frd,38,144,24,108.195,24.955,Front Row Motorsports,False,False,29,11,green
Ricky Stenhouse Jr.,3888,Chv,47,151,25,108.195,24.955,HYAK Motorsports,False,False,36,23,green
Riley Herbst,4269,Tyt,35,149,34,108.195,24.955,23XI Racing,False,False,26,31,green
Corey Heim,4387,Tyt,67,381,31,108.195,24.955,23XI Racing,False,True,32,29,green
Kyle Busch,454,Chv,8,55,28,108.195,24.955,Richard Childress Racing,False,False,28,16,green
Shane Van Gisbergen,4469,Chv,88,145,17,108.190,24.956,Trackhouse Racing,False,False,27,14,green
Zane Smith,4272,Frd,38,16,25,108.190,24.956,Front Row Motorsports,False,False,29,11,green
Shane Van Gisbergen,4469,Chv,88,361,13,108.190,24.956,Trackhouse Racing,False,False,27,14,green
Jesse Love,4463,Chv,33,309,34,108.186,24.957,Richard Childress Racing,False,True,35,33,green
Ross Chastain,4001,Chv,1,265,27,108.186,24.957,Trackhouse Racing,False,False,33,19,green
Denny Hamlin,1361,Tyt,11,272,17,108.186,24.957,Joe Gibbs Racing,False,False,4,10,green
Joey Logano,3859,Frd,22,158,3,108.186,24.957,Team Penske,False,False,38,4,green
Ty Gibbs,4368,Tyt,54,385,21,108.186,24.957,Joe Gibbs Racing,False,False,23,18,green
Brad Keselowski,1816,Frd,6,270,16,108.186,24.957,RFK Racing,False,False,6,9,green
Chase Briscoe,4228,Tyt,19,102,10,108.186,24.957,Joe Gibbs Racing,False,False,19,13,green
Ty Gibbs,4368,Tyt,54,230,20,108.186,24.957,Joe Gibbs Racing,False,False,23,18,green
Cody Ware,4125,Frd,51,380,32,108.186,24.957,Rick Ware Racing,False,False,37,32,green
Noah Gragson,4224,Frd,4,14,24,108.182,24.958,Front Row Motorsports,False,False,22,27,green
William Byron,4184,Chv,24,112,7,108.182,24.958,Hendrick Motorsports,False,False,14,12,green
Kyle Larson,4030,Chv,5,152,14,108.182,24.958,Hendrick Motorsports,False,False,30,6,green
Brad Keselowski,1816,Frd,6,388,11,108.182,24.958,RFK Racing,False,False,6,9,green
William Byron,4184,Chv,24,104,8,108.182,24.958,Hendrick Motorsports,False,False,14,12,green
AJ Allmendinger,3774,Chv,16,54,6,108.182,24.958,Kaulig Racing,False,False,3,22,green
Ty Gibbs,4368,Tyt,54,389,20,108.182,24.958,Joe Gibbs Racing,False,False,23,18,green
Ross Chastain,4001,Chv,1,14,31,108.177,24.959,Trackhouse Racing,False,False,33,19,green
Denny Hamlin,1361,Tyt,11,156,11,108.177,24.959,Joe Gibbs Racing,False,False,4,10,green
Ryan Preece,4070,Frd,60,27,1,108.177,24.959,RFK Racing,False,False,1,35,green
Ty Dillon,4013,Chv,10,226,25,108.177,24.959,Kaulig Racing,False,False,16,20,green
Shane Van Gisbergen,4469,Chv,88,103,19,108.177,24.959,Trackhouse Racing,False,False,27,14,green
William Byron,4184,Chv,24,54,19,108.177,24.959,Hendrick Motorsports,False,False,14,12,green
Daniel Suarez,4113,Chv,99,267,6,108.177,24.959,Trackhouse Racing,False,False,21,7,green
Todd Gilliland,4231,Frd,34,98,21,108.177,24.959,Front Row Motorsports,False,False,31,25,green
William Byron,4184,Chv,24,113,7,108.177,24.959,Hendrick Motorsports,False,False,14,12,green
Bubba Wallace,4025,Tyt,23,162,2,108.177,24.959,23XI Racing,False,False,7,28,green
Alex Bowman,4045,Chv,48,325,3,108.173,24.960,Hendrick Motorsports,False,False,9,2,green
Tyler Reddick,4065,Tyt,45,106,3,108.173,24.960,23XI Racing,False,False,2,34,green
Ricky Stenhouse Jr.,3888,Chv,47,370,27,108.173,24.960,HYAK Motorsports,False,False,36,23,green
Brad Keselowski,1816,Frd,6,112,6,108.173,24.960,RFK Racing,False,False,6,9,green
Noah Gragson,4224,Frd,4,57,27,108.173,24.960,Front Row Motorsports,False,False,22,27,green
Kyle Larson,4030,Chv,5,103,14,108.173,24.960,Hendrick Motorsports,False,False,30,6,green
Jesse Love,4463,Chv,33,256,36,108.173,24.960,Richard Childress Racing,False,True,35,33,green
Kyle Larson,4030,Chv,5,99,13,108.173,24.960,Hendrick Motorsports,False,False,30,6,green
AJ Allmendinger,3774,Chv,16,144,29,108.173,24.960,Kaulig Racing,False,False,3,22,green
Chase Elliott,4062,Chv,9,93,30,108.169,24.961,Hendrick Motorsports,False,False,5,38,green
Ty Dillon,4013,Chv,10,262,23,108.169,24.961,Kaulig Racing,False,False,16,20,green
William Byron,4184,Chv,24,109,7,108.169,24.961,Hendrick Motorsports,False,False,14,12,green
Austin Dillon,3873,Chv,3,23,14,108.169,24.961,Richard Childress Racing,False,False,11,1,green
Ricky Stenhouse Jr.,3888,Chv,47,93,33,108.169,24.961,HYAK Motorsports,False,False,36,23,green
Corey Heim,4387,Tyt,67,135,35,108.169,24.961,23XI Racing,False,True,32,29,green
Bubba Wallace,4025,Tyt,23,317,31,108.169,24.961,23XI Racing,False,False,7,28,green
Kyle Larson,4030,Chv,5,59,19,108.169,24.961,Hendrick Motorsports,False,False,30,6,green
Alex Bowman,4045,Chv,48,273,3,108.169,24.961,Hendrick Motorsports,False,False,9,2,green
Ty Gibbs,4368,Tyt,54,16,22,108.169,24.961,Joe Gibbs Racing,False,False,23,18,green
Bubba Wallace,4025,Tyt,23,269,2,108.169,24.961,23XI Racing,False,False,7,28,green
Alex Bowman,4045,Chv,48,323,3,108.169,24.961,Hendrick Motorsports,False,False,9,2,green
Michael McDowell,3832,Chv,71,318,18,108.164,24.962,Spire Motorsports,False,False,10,17,green
Shane Van Gisbergen,4469,Chv,88,108,19,108.164,24.962,Trackhouse Racing,False,False,27,14,green
Ty Gibbs,4368,Tyt,54,386,21,108.164,24.962,Joe Gibbs Racing,False,False,23,18,green
Todd Gilliland,4231,Frd,34,228,20,108.164,24.962,Front Row Motorsports,False,False,31,25,green
Kyle Busch,454,Chv,8,260,19,108.164,24.962,Richard Childress Racing,False,False,28,16,green
Justin Haley,4172,Chv,7,13,23,108.164,24.962,Spire Motorsports,False,False,25,37,green
Ross Chastain,4001,Chv,1,146,23,108.160,24.963,Trackhouse Racing,False,False,33,19,green
Ricky Stenhouse Jr.,3888,Chv,47,96,33,108.160,24.963,HYAK Motorsports,False,False,36,23,green
Shane Van Gisbergen,4469,Chv,88,23,26,108.160,24.963,Trackhouse Racing,False,False,27,14,green
Ryan Preece,4070,Frd,60,134,5,108.160,24.963,RFK Racing,False,False,1,35,green
Corey Heim,4387,Tyt,67,222,34,108.160,24.963,23XI Racing,False,True,32,29,green
Ty Dillon,4013,Chv,10,368,18,108.160,24.963,Kaulig Racing,False,False,16,20,green
Chase Elliott,4062,Chv,9,27,5,108.160,24.963,Hendrick Motorsports,False,False,5,38,green
Denny Hamlin,1361,Tyt,11,100,30,108.160,24.963,Joe Gibbs Racing,False,False,4,10,green
Joey Logano,3859,Frd,22,374,6,108.160,24.963,Team Penske,False,False,38,4,green
Ty Gibbs,4368,Tyt,54,162,37,108.160,24.963,Joe Gibbs Racing,False,False,23,18,green
Jesse Love,4463,Chv,33,53,34,108.160,24.963,Richard Childress Racing,False,True,35,33,green
Shane Van Gisbergen,4469,Chv,88,267,12,108.160,24.963,Trackhouse Racing,False,False,27,14,green
Kyle Busch,454,Chv,8,355,11,108.156,24.964,Richard Childress Racing,False,False,28,16,green
Ryan Preece,4070,Frd,60,38,1,108.156,24.964,RFK Racing,False,False,1,35,green
Austin Dillon,3873,Chv,3,106,9,108.156,24.964,Richard Childress Racing,False,False,11,1,green
Carson Hocevar,4326,Chv,77,101,18,108.156,24.964,Spire Motorsports,False,False,15,15,green
Jesse Love,4463,Chv,33,343,35,108.156,24.964,Richard Childress Racing,False,True,35,33,green
Cole Custer,4104,Frd,41,265,26,108.156,24.964,Haas Factory Team,False,False,24,24,green
Alex Bowman,4045,Chv,48,385,2,108.156,24.964,Hendrick Motorsports,False,False,9,2,green
Ryan Preece,4070,Frd,60,257,26,108.156,24.964,RFK Racing,False,False,1,35,green
Riley Herbst,4269,Tyt,35,375,30,108.156,24.964,23XI Racing,False,False,26,31,green
Denny Hamlin,1361,Tyt,11,95,31,108.156,24.964,Joe Gibbs Racing,False,False,4,10,green
Riley Herbst,4269,Tyt,35,265,30,108.156,24.964,23XI Racing,False,False,26,31,green
Ryan Blaney,4023,Frd,12,281,3,108.151,24.965,Team Penske,False,False,20,3,green
Josh Berry,4123,Frd,21,266,8,108.151,24.965,Wood Brothers Racing,False,False,17,8,green
Ryan Blaney,4023,Frd,12,62,10,108.151,24.965,Team Penske,False,False,20,3,green
Chase Elliott,4062,Chv,9,21,5,108.151,24.965,Hendrick Motorsports,False,False,5,38,green
Brad Keselowski,1816,Frd,6,151,9,108.151,24.965,RFK Racing,False,False,6,9,green
Erik Jones,4059,Tyt,43,358,22,108.151,24.965,Legacy Motor Club,False,False,18,26,green
Zane Smith,4272,Frd,38,143,24,108.151,24.965,Front Row Motorsports,False,False,29,11,green
Josh Berry,4123,Frd,21,148,14,108.147,24.966,Wood Brothers Racing,False,False,17,8,green
Brad Keselowski,1816,Frd,6,383,11,108.147,24.966,RFK Racing,False,False,6,9,green
Jesse Love,4463,Chv,33,150,33,108.147,24.966,Richard Childress Racing,False,True,35,33,green
Tyler Reddick,4065,Tyt,45,109,3,108.147,24.966,23XI Racing,False,False,2,34,green
Kyle Larson,4030,Chv,5,384,6,108.147,24.966,Hendrick Motorsports,False,False,30,6,green
Cole Custer,4104,Frd,41,64,28,108.147,24.966,Haas Factory Team,False,False,24,24,green
Austin Cindric,4180,Frd,2,109,5,108.147,24.966,Team Penske,False,False,13,5,green
Ryan Blaney,4023,Frd,12,64,10,108.147,24.966,Team Penske,False,False,20,3,green
Ty Gibbs,4368,Tyt,54,325,17,108.143,24.967,Joe Gibbs Racing,False,False,23,18,green
Cole Custer,4104,Frd,41,321,23,108.143,24.967,Haas Factory Team,False,False,24,24,green
Cole Custer,4104,Frd,41,54,33,108.143,24.967,Haas Factory Team,False,False,24,24,green
Zane Smith,4272,Frd,38,142,24,108.143,24.967,Front Row Motorsports,False,False,29,11,green
Ryan Preece,4070,Frd,60,37,1,108.143,24.967,RFK Racing,False,False,1,35,green
Ricky Stenhouse Jr.,3888,Chv,47,295,9,108.143,24.967,HYAK Motorsports,False,False,36,23,green
Kyle Busch,454,Chv,8,16,29,108.143,24.967,Richard Childress Racing,False,False,28,16,green
Zane Smith,4272,Frd,38,14,26,108.143,24.967,Front Row Motorsports,False,False,29,11,green
Alex Bowman,4045,Chv,48,383,3,108.143,24.967,Hendrick Motorsports,False,False,9,2,green
John Hunter Nemechek,4092,Tyt,42,250,30,108.138,24.968,Legacy Motor Club,False,False,34,36,green
Ryan Blaney,4023,Frd,12,278,3,108.138,24.968,Team Penske,False,False,20,3,green
Chase Elliott,4062,Chv,9,97,29,108.138,24.968,Hendrick Motorsports,False,False,5,38,green
Zane Smith,4272,Frd,38,148,24,108.138,24.968,Front Row Motorsports,False,False,29,11,green
Michael McDowell,3832,Chv,71,16,18,108.138,24.968,Spire Motorsports,False,False,10,17,green
Ty Gibbs,4368,Tyt,54,94,37,108.138,24.968,Joe Gibbs Racing,False,False,23,18,green
Ryan Preece,4070,Frd,60,179,3,108.138,24.968,RFK Racing,False,False,1,35,green
Chase Briscoe,4228,Tyt,19,106,10,108.138,24.968,Joe Gibbs Racing,False,False,19,13,green
Ryan Blaney,4023,Frd,12,376,2,108.138,24.968,Team Penske,False,False,20,3,green
Bubba Wallace,4025,Tyt,23,316,31,108.138,24.968,23XI Racing,False,False,7,28,green
Chris Buescher,3989,Frd,17,58,25,108.138,24.968,RFK Racing,False,False,12,30,green
Ross Chastain,4001,Chv,1,266,26,108.134,24.969,Trackhouse Racing,False,False,33,19,green
Tyler Reddick,4065,Tyt,45,63,1,108.134,24.969,23XI Racing,False,False,2,34,green
Ryan Blaney,4023,Frd,12,377,2,108.134,24.969,Team Penske,False,False,20,3,green
John Hunter Nemechek,4092,Tyt,42,222,32,108.134,24.969,Legacy Motor Club,False,False,34,36,green
Chase Briscoe,4228,Tyt,19,321,9,108.134,24.969,Joe Gibbs Racing,False,False,19,13,green
Ryan Preece,4070,Frd,60,251,25,108.134,24.969,RFK Racing,False,False,1,35,green
Tyler Reddick,4065,Tyt,45,288,26,108.134,24.969,23XI Racing,False,False,2,34,green
Shane Van Gisbergen,4469,Chv,88,57,30,108.134,24.969,Trackhouse Racing,False,False,27,14,green
Ty Dillon,4013,Chv,10,154,24,108.130,24.970,Kaulig Racing,False,False,16,20,green
Austin Dillon,3873,Chv,3,373,1,108.130,24.970,Richard Childress Racing,False,False,11,1,green
Kyle Larson,4030,Chv,5,61,19,108.130,24.970,Hendrick Motorsports,False,False,30,6,green
William Byron,4184,Chv,24,111,7,108.130,24.970,Hendrick Motorsports,False,False,14,12,green
Carson Hocevar,4326,Chv,77,23,11,108.130,24.970,Spire Motorsports,False,False,15,15,green
AJ Allmendinger,3774,Chv,16,94,34,108.130,24.970,Kaulig Racing,False,False,3,22,green
Ryan Blaney,4023,Frd,12,107,4,108.130,24.970,Team Penske,False,False,20,3,green
Todd Gilliland,4231,Frd,34,264,24,108.130,24.970,Front Row Motorsports,False,False,31,25,green
Ross Chastain,4001,Chv,1,268,25,108.130,24.970,Trackhouse Racing,False,False,33,19,green
Corey Heim,4387,Tyt,67,382,31,108.125,24.971,23XI Racing,False,True,32,29,green
Cody Ware,4125,Frd,51,338,33,108.125,24.971,Rick Ware Racing,False,False,37,32,green
Todd Gilliland,4231,Frd,34,371,21,108.125,24.971,Front Row Motorsports,False,False,31,25,green
Joey Logano,3859,Frd,22,322,5,108.125,24.971,Team Penske,False,False,38,4,green
Austin Dillon,3873,Chv,3,25,14,108.125,24.971,Richard Childress Racing,False,False,11,1,green
Ryan Blaney,4023,Frd,12,160,3,108.125,24.971,Team Penske,False,False,20,3,green
Carson Hocevar,4326,Chv,77,355,3,108.125,24.971,Spire Motorsports,False,False,15,15,green
Ryan Preece,4070,Frd,60,345,34,108.125,24.971,RFK Racing,False,False,1,35,green
Ryan Preece,4070,Frd,60,256,26,108.121,24.972,RFK Racing,False,False,1,35,green
William Byron,4184,Chv,24,13,13,108.121,24.972,Hendrick Motorsports,False,False,14,12,green
William Byron,4184,Chv,24,270,7,108.121,24.972,Hendrick Motorsports,False,False,14,12,green
Shane Van Gisbergen,4469,Chv,88,104,19,108.121,24.972,Trackhouse Racing,False,False,27,14,green
